id,sequence,task,choices,response,response_type,domain,enc_task,enc_response,rt,confidence,confidence_time,correct,valid,age,gender,education,puzzles,maths,condition,experience,strategies,system12,unfocused,adjusted,helpful
VYHCAQYNYJ,17,Some not;actors;painters/All;painters;workers,No;workers;actors|Some not;actors;workers|No;actors;workers|All;actors;workers|Some not;workers;actors|Some;actors;workers|All;workers;actors|NVC|Some;workers;actors,Some not;actors;workers,single-choice,syllogistic,OA1,Oac,6.949988999992609,,,False,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,18,Some not;actors;nurses/Some not;drillers;actors,No;drillers;nurses|Some not;nurses;drillers|No;nurses;drillers|All;nurses;drillers|Some not;drillers;nurses|Some;nurses;drillers|All;drillers;nurses|NVC|Some;drillers;nurses,NVC,single-choice,syllogistic,OO2,NVC,4.266580000013113,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,19,No;chemists;skaters/No;hikers;skaters,No;hikers;chemists|Some not;chemists;hikers|No;chemists;hikers|All;chemists;hikers|Some not;hikers;chemists|Some;chemists;hikers|All;hikers;chemists|NVC|Some;hikers;chemists,NVC,single-choice,syllogistic,EE3,NVC,6.333150000005963,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,20,All;investors;bakers/All;bakers;sailors,No;sailors;investors|Some not;investors;sailors|No;investors;sailors|All;investors;sailors|Some not;sailors;investors|Some;investors;sailors|All;sailors;investors|NVC|Some;sailors;investors,Some not;investors;sailors,single-choice,syllogistic,AA1,Oac,11.600243000000726,,,False,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,21,No;agents;secretaries/No;agents;brokers,No;brokers;secretaries|Some not;secretaries;brokers|No;secretaries;brokers|All;secretaries;brokers|Some not;brokers;secretaries|Some;secretaries;brokers|All;brokers;secretaries|NVC|Some;brokers;secretaries,NVC,single-choice,syllogistic,EE4,NVC,2.5668030000031004,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,22,Some not;golfers;teachers/All;golfers;bankers,No;bankers;teachers|Some not;teachers;bankers|No;teachers;bankers|All;teachers;bankers|Some not;bankers;teachers|Some;teachers;bankers|All;bankers;teachers|NVC|Some;bankers;teachers,Some not;bankers;teachers,single-choice,syllogistic,OA4,Oca,22.08340599998834,,,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,23,Some not;tellers;carpenters/Some not;tellers;artists,No;artists;carpenters|Some not;carpenters;artists|No;carpenters;artists|All;carpenters;artists|Some not;artists;carpenters|Some;carpenters;artists|All;artists;carpenters|NVC|Some;artists;carpenters,Some;carpenters;artists,single-choice,syllogistic,OO4,Iac,9.616702000021943,,,False,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,24,Some not;poets;writers/No;singers;writers,No;singers;poets|Some not;poets;singers|No;poets;singers|All;poets;singers|Some not;singers;poets|Some;poets;singers|All;singers;poets|NVC|Some;singers;poets,NVC,single-choice,syllogistic,OE3,NVC,5.083392999976873,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,25,All;engineers;campers/Some;engineers;fencers,No;fencers;campers|Some not;campers;fencers|No;campers;fencers|All;campers;fencers|Some not;fencers;campers|Some;campers;fencers|All;fencers;campers|NVC|Some;fencers;campers,Some;campers;fencers,single-choice,syllogistic,AI4,Iac,5.850027999997141,,,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,26,Some not;waiters;poets/No;cashiers;waiters,No;cashiers;poets|Some not;poets;cashiers|No;poets;cashiers|All;poets;cashiers|Some not;cashiers;poets|Some;poets;cashiers|All;cashiers;poets|NVC|Some;cashiers;poets,Some not;cashiers;poets,single-choice,syllogistic,OE2,Oca,9.799997000008831,,,False,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,27,All;drivers;writers/All;hikers;writers,No;hikers;drivers|Some not;drivers;hikers|No;drivers;hikers|All;drivers;hikers|Some not;hikers;drivers|Some;drivers;hikers|All;hikers;drivers|NVC|Some;hikers;drivers,Some;drivers;hikers,single-choice,syllogistic,AA3,Iac,9.216841999977825,,,False,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,28,All;potters;chemists/All;sailors;potters,No;sailors;chemists|Some not;chemists;sailors|No;chemists;sailors|All;chemists;sailors|Some not;sailors;chemists|Some;chemists;sailors|All;sailors;chemists|NVC|Some;sailors;chemists,Some;chemists;sailors,single-choice,syllogistic,AA2,Iac,19.033361999988575,,,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,29,No;teachers;painters/All;plumbers;painters,No;plumbers;teachers|Some not;teachers;plumbers|No;teachers;plumbers|All;teachers;plumbers|Some not;plumbers;teachers|Some;teachers;plumbers|All;plumbers;teachers|NVC|Some;plumbers;teachers,No;plumbers;teachers,single-choice,syllogistic,EA3,Eca,8.633372000008817,,,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,30,All;managers;clerks/No;clerks;models,No;models;managers|Some not;managers;models|No;managers;models|All;managers;models|Some not;models;managers|Some;managers;models|All;models;managers|NVC|Some;models;managers,No;models;managers,single-choice,syllogistic,AE1,Eca,7.0500110000073954,,,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,31,Some;nurses;cooks/Some;painters;cooks,No;painters;nurses|Some not;nurses;painters|No;nurses;painters|All;nurses;painters|Some not;painters;nurses|Some;nurses;painters|All;painters;nurses|NVC|Some;painters;nurses,Some;nurses;painters,single-choice,syllogistic,II3,Iac,5.55019999998808,,,False,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,32,All;waiters;managers/Some not;waiters;brokers,No;brokers;managers|Some not;managers;brokers|No;managers;brokers|All;managers;brokers|Some not;brokers;managers|Some;managers;brokers|All;brokers;managers|NVC|Some;brokers;managers,Some;managers;brokers,single-choice,syllogistic,AO4,Iac,8.950017000019551,,,False,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,33,Some;lawyers;athletes/All;hunters;athletes,No;hunters;lawyers|Some not;lawyers;hunters|No;lawyers;hunters|All;lawyers;hunters|Some not;hunters;lawyers|Some;lawyers;hunters|All;hunters;lawyers|NVC|Some;hunters;lawyers,Some;lawyers;hunters,single-choice,syllogistic,IA3,Iac,44.28328400000925,,,False,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,34,All;lawyers;actors/Some;actors;swimmers,No;swimmers;lawyers|Some not;lawyers;swimmers|No;lawyers;swimmers|All;lawyers;swimmers|Some not;swimmers;lawyers|Some;lawyers;swimmers|All;swimmers;lawyers|NVC|Some;swimmers;lawyers,Some;lawyers;swimmers,single-choice,syllogistic,AI1,Iac,7.833435999989513,,,False,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,35,All;doctors;tellers/Some;climbers;tellers,No;climbers;doctors|Some not;doctors;climbers|No;doctors;climbers|All;doctors;climbers|Some not;climbers;doctors|Some;doctors;climbers|All;climbers;doctors|NVC|Some;climbers;doctors,Some;doctors;climbers,single-choice,syllogistic,AI3,Iac,4.1665810000002415,,,False,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,36,No;poets;agents/Some;skaters;agents,No;skaters;poets|Some not;poets;skaters|No;poets;skaters|All;poets;skaters|Some not;skaters;poets|Some;poets;skaters|All;skaters;poets|NVC|Some;skaters;poets,Some not;skaters;poets,single-choice,syllogistic,EI3,Oca,5.1834999999999996,,,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,37,No;boxers;architects/Some not;architects;runners,No;runners;boxers|Some not;boxers;runners|No;boxers;runners|All;boxers;runners|Some not;runners;boxers|Some;boxers;runners|All;runners;boxers|NVC|Some;runners;boxers,NVC,single-choice,syllogistic,EO1,NVC,4.250171999990942,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,38,Some;porters;judges/No;brewers;porters,No;brewers;judges|Some not;judges;brewers|No;judges;brewers|All;judges;brewers|Some not;brewers;judges|Some;judges;brewers|All;brewers;judges|NVC|Some;brewers;judges,No;brewers;judges,single-choice,syllogistic,IE2,Eca,15.65006500002742,,,False,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,39,All;secretaries;climbers/No;fencers;climbers,No;fencers;secretaries|Some not;secretaries;fencers|No;secretaries;fencers|All;secretaries;fencers|Some not;fencers;secretaries|Some;secretaries;fencers|All;fencers;secretaries|NVC|Some;fencers;secretaries,No;fencers;secretaries,single-choice,syllogistic,AE3,Eca,6.216708999991416,,,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,40,No;climbers;therapists/All;climbers;skaters,No;skaters;therapists|Some not;therapists;skaters|No;therapists;skaters|All;therapists;skaters|Some not;skaters;therapists|Some;therapists;skaters|All;skaters;therapists|NVC|Some;skaters;therapists,No;skaters;therapists,single-choice,syllogistic,EA4,Eca,8.483430999994289,,,False,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,41,No;pilots;drivers/Some;pilots;butchers,No;butchers;drivers|Some not;drivers;butchers|No;drivers;butchers|All;drivers;butchers|Some not;butchers;drivers|Some;drivers;butchers|All;butchers;drivers|NVC|Some;butchers;drivers,Some not;drivers;butchers,single-choice,syllogistic,EI4,Oac,12.23330500000715,,,False,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,42,Some not;dentists;actors/No;dentists;buyers,No;buyers;actors|Some not;actors;buyers|No;actors;buyers|All;actors;buyers|Some not;buyers;actors|Some;actors;buyers|All;buyers;actors|NVC|Some;buyers;actors,NVC,single-choice,syllogistic,OE4,NVC,7.4333510000109655,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,43,Some;riders;counselors/Some;counselors;joggers,No;joggers;riders|Some not;riders;joggers|No;riders;joggers|All;riders;joggers|Some not;joggers;riders|Some;riders;joggers|All;joggers;riders|NVC|Some;joggers;riders,NVC,single-choice,syllogistic,II1,NVC,2.716798000007867,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,44,Some;jugglers;investors/Some not;jugglers;barbers,No;barbers;investors|Some not;investors;barbers|No;investors;barbers|All;investors;barbers|Some not;barbers;investors|Some;investors;barbers|All;barbers;investors|NVC|Some;barbers;investors,NVC,single-choice,syllogistic,IO4,NVC,3.7000469999909424,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,45,Some;lifeguards;dentists/Some not;dentists;plumbers,No;plumbers;lifeguards|Some not;lifeguards;plumbers|No;lifeguards;plumbers|All;lifeguards;plumbers|Some not;plumbers;lifeguards|Some;lifeguards;plumbers|All;plumbers;lifeguards|NVC|Some;plumbers;lifeguards,Some not;plumbers;lifeguards,single-choice,syllogistic,IO1,Oca,4.183315999984741,,,False,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,46,All;cyclists;lifeguards/Some not;divers;cyclists,No;divers;lifeguards|Some not;lifeguards;divers|No;lifeguards;divers|All;lifeguards;divers|Some not;divers;lifeguards|Some;lifeguards;divers|All;divers;lifeguards|NVC|Some;divers;lifeguards,NVC,single-choice,syllogistic,AO2,NVC,11.433356999993324,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,47,No;chefs;trainers/Some not;chefs;bankers,No;bankers;trainers|Some not;trainers;bankers|No;trainers;bankers|All;trainers;bankers|Some not;bankers;trainers|Some;trainers;bankers|All;bankers;trainers|NVC|Some;bankers;trainers,NVC,single-choice,syllogistic,EO4,NVC,11.850145000010734,,,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,48,All;skaters;chemists/All;skaters;hikers,No;hikers;chemists|Some not;chemists;hikers|No;chemists;hikers|All;chemists;hikers|Some not;hikers;chemists|Some;chemists;hikers|All;hikers;chemists|NVC|Some;hikers;chemists,All;hikers;chemists,single-choice,syllogistic,AA4,Aca,13.666558333327371,50.0,1.2333709999918931,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,49,Some not;packers;porters/No;porters;hunters,No;hunters;packers|Some not;packers;hunters|No;packers;hunters|All;packers;hunters|Some not;hunters;packers|Some;packers;hunters|All;hunters;packers|NVC|Some;hunters;packers,Some not;packers;hunters,single-choice,syllogistic,OE1,Oac,10.633337000012396,100.0,1.6999149999916547,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,50,No;scientists;chefs/Some not;runners;chefs,No;runners;scientists|Some not;scientists;runners|No;scientists;runners|All;scientists;runners|Some not;runners;scientists|Some;scientists;runners|All;runners;scientists|NVC|Some;runners;scientists,Some not;runners;scientists,single-choice,syllogistic,EO3,Oca,28.23342200002074,80.0,3.2834769999980957,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,51,No;sculptors;bakers/Some;bakers;gamblers,No;gamblers;sculptors|Some not;sculptors;gamblers|No;sculptors;gamblers|All;sculptors;gamblers|Some not;gamblers;sculptors|Some;sculptors;gamblers|All;gamblers;sculptors|NVC|Some;gamblers;sculptors,NVC,single-choice,syllogistic,EI1,NVC,46.10024899998308,40.0,3.516620999991895,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,52,Some;boxers;surfers/All;boxers;florists,No;florists;surfers|Some not;surfers;florists|No;surfers;florists|All;surfers;florists|Some not;florists;surfers|Some;surfers;florists|All;florists;surfers|NVC|Some;florists;surfers,Some;surfers;florists,single-choice,syllogistic,IA4,Iac,10.483375999987123,100.0,2.0000090000033386,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,53,No;campers;novelists/All;novelists;joggers,No;joggers;campers|Some not;campers;joggers|No;campers;joggers|All;campers;joggers|Some not;joggers;campers|Some;campers;joggers|All;joggers;campers|NVC|Some;joggers;campers,No;joggers;campers,single-choice,syllogistic,EA1,Eca,9.050188000023368,100.0,1.8666379999816411,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,54,All;lawyers;athletes/Some not;hunters;athletes,No;hunters;lawyers|Some not;lawyers;hunters|No;lawyers;hunters|All;lawyers;hunters|Some not;hunters;lawyers|Some;lawyers;hunters|All;hunters;lawyers|NVC|Some;hunters;lawyers,NVC,single-choice,syllogistic,AO3,NVC,9.950086000025262,50.0,0.5833089999854566,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,55,Some;painters;actors/No;painters;workers,No;workers;actors|Some not;actors;workers|No;actors;workers|All;actors;workers|Some not;workers;actors|Some;actors;workers|All;workers;actors|NVC|Some;workers;actors,Some not;actors;workers,single-choice,syllogistic,IE4,Oac,22.150025999993094,70.0,3.983371000021697,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,56,No;engineers;therapists/No;travelers;engineers,No;travelers;therapists|Some not;therapists;travelers|No;therapists;travelers|All;therapists;travelers|Some not;travelers;therapists|Some;therapists;travelers|All;travelers;therapists|NVC|Some;travelers;therapists,NVC,single-choice,syllogistic,EE2,NVC,7.183156000018122,90.0,3.7001239999830733,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,57,Some;linguists;carpenters/Some;linguists;divers,No;divers;carpenters|Some not;carpenters;divers|No;carpenters;divers|All;carpenters;divers|Some not;divers;carpenters|Some;carpenters;divers|All;divers;carpenters|NVC|Some;divers;carpenters,Some;carpenters;divers,single-choice,syllogistic,II4,Iac,6.916606999993327,100.0,1.6167430000007161,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,58,Some not;packers;tutors/Some not;tutors;butchers,No;butchers;packers|Some not;packers;butchers|No;packers;butchers|All;packers;butchers|Some not;butchers;packers|Some;packers;butchers|All;butchers;packers|NVC|Some;butchers;packers,NVC,single-choice,syllogistic,OO1,NVC,6.199865000009537,80.0,3.8501429999768755,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,59,All;dentists;lifeguards/No;plumbers;dentists,No;plumbers;lifeguards|Some not;lifeguards;plumbers|No;lifeguards;plumbers|All;lifeguards;plumbers|Some not;plumbers;lifeguards|Some;lifeguards;plumbers|All;plumbers;lifeguards|NVC|Some;plumbers;lifeguards,NVC,single-choice,syllogistic,AE2,NVC,35.950248999983145,50.0,0.516490999996662,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,60,Some not;mayors;cooks/All;swimmers;cooks,No;swimmers;mayors|Some not;mayors;swimmers|No;mayors;swimmers|All;mayors;swimmers|Some not;swimmers;mayors|Some;mayors;swimmers|All;swimmers;mayors|NVC|Some;swimmers;mayors,Some not;mayors;swimmers,single-choice,syllogistic,OA3,Oac,7.649857000023122,100.0,1.8834739999771124,True,True,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,61,Some not;counselors;riders/All;joggers;counselors,No;joggers;riders|Some not;riders;joggers|No;riders;joggers|All;riders;joggers|Some not;joggers;riders|Some;riders;joggers|All;joggers;riders|NVC|Some;joggers;riders,No;riders;joggers,single-choice,syllogistic,OA2,Eac,9.983431999981407,90.0,2.050035000026227,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,62,Some;soldiers;editors/Some not;florists;editors,No;florists;soldiers|Some not;soldiers;florists|No;soldiers;florists|All;soldiers;florists|Some not;florists;soldiers|Some;soldiers;florists|All;florists;soldiers|NVC|Some;florists;soldiers,Some not;florists;soldiers,single-choice,syllogistic,IO3,Oca,5.283340000003577,70.0,2.7334799999892723,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHCAQYNYJ,63,Some not;campers;engineers/Some;fencers;engineers,No;fencers;campers|Some not;campers;fencers|No;campers;fencers|All;campers;fencers|Some not;fencers;campers|Some;campers;fencers|All;fencers;campers|NVC|Some;fencers;campers,Some;campers;fencers,single-choice,syllogistic,OI3,Iac,7.183356000006201,80.0,2.3833429999947557,True,False,,male,university,yes,no,control,no,2,2,0,,
VYHRLKUFFX,0,Some;analysts;novelists/All;novelists;travelers,All;analysts;travelers|No;travelers;analysts|Some;travelers;analysts|Some not;travelers;analysts|All;travelers;analysts|NVC|Some not;analysts;travelers|Some;analysts;travelers|No;analysts;travelers,Some;analysts;travelers,single-choice,syllogistic,IA1,Iac,30.215754000067705,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,1,All;carpenters;linguists/All;divers;linguists,All;carpenters;divers|No;divers;carpenters|Some;divers;carpenters|Some not;divers;carpenters|All;divers;carpenters|NVC|Some not;carpenters;divers|Some;carpenters;divers|No;carpenters;divers,NVC,single-choice,syllogistic,AA3,NVC,29.19852933331331,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,2,Some not;analysts;counselors/No;opticians;counselors,All;analysts;opticians|No;opticians;analysts|Some;opticians;analysts|Some not;opticians;analysts|All;opticians;analysts|NVC|Some not;analysts;opticians|Some;analysts;opticians|No;analysts;opticians,NVC,single-choice,syllogistic,OE3,NVC,26.765256333192166,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,3,Some;riders;actuaries/No;actuaries;designers,All;riders;designers|No;designers;riders|Some;designers;riders|Some not;designers;riders|All;designers;riders|NVC|Some not;riders;designers|Some;riders;designers|No;riders;designers,Some not;riders;designers,single-choice,syllogistic,IE1,Oac,23.648679333289397,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,4,Some not;tellers;carpenters/Some;artists;tellers,All;carpenters;artists|No;artists;carpenters|Some;artists;carpenters|Some not;artists;carpenters|All;artists;carpenters|NVC|Some not;carpenters;artists|Some;carpenters;artists|No;carpenters;artists,Some not;carpenters;artists,single-choice,syllogistic,OI2,Oac,11.265825333317128,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,5,Some not;porters;packers/All;porters;hunters,All;packers;hunters|No;hunters;packers|Some;hunters;packers|Some not;hunters;packers|All;hunters;packers|NVC|Some not;packers;hunters|Some;packers;hunters|No;packers;hunters,Some not;packers;hunters,single-choice,syllogistic,OA4,Oac,13.415806333263728,,,False,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,6,Some not;doctors;planners/All;planners;typists,All;doctors;typists|No;typists;doctors|Some;typists;doctors|Some not;typists;doctors|All;typists;doctors|NVC|Some not;doctors;typists|Some;doctors;typists|No;doctors;typists,Some not;doctors;typists,single-choice,syllogistic,OA1,Oac,21.148881333430623,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,7,All;athletes;lawyers/Some;athletes;hunters,All;lawyers;hunters|No;hunters;lawyers|Some;hunters;lawyers|Some not;hunters;lawyers|All;hunters;lawyers|NVC|Some not;lawyers;hunters|Some;lawyers;hunters|No;lawyers;hunters,Some;lawyers;hunters,single-choice,syllogistic,AI4,Iac,8.883082333286616,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,8,Some;scientists;golfers/No;workers;golfers,All;scientists;workers|No;workers;scientists|Some;workers;scientists|Some not;workers;scientists|All;workers;scientists|NVC|Some not;scientists;workers|Some;scientists;workers|No;scientists;workers,NVC,single-choice,syllogistic,IE3,NVC,53.53048433335626,,,False,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,9,No;cooks;mayors/Some not;cooks;swimmers,All;mayors;swimmers|No;swimmers;mayors|Some;swimmers;mayors|Some not;swimmers;mayors|All;swimmers;mayors|NVC|Some not;mayors;swimmers|Some;mayors;swimmers|No;mayors;swimmers,NVC,single-choice,syllogistic,EO4,NVC,12.082951333363857,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,10,All;chefs;trainers/No;chefs;bankers,All;trainers;bankers|No;bankers;trainers|Some;bankers;trainers|Some not;bankers;trainers|All;bankers;trainers|NVC|Some not;trainers;bankers|Some;trainers;bankers|No;trainers;bankers,No;trainers;bankers,single-choice,syllogistic,AE4,Eac,27.948471333225616,,,False,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,11,All;editors;dancers/All;scholars;editors,All;dancers;scholars|No;scholars;dancers|Some;scholars;dancers|Some not;scholars;dancers|All;scholars;dancers|NVC|Some not;dancers;scholars|Some;dancers;scholars|No;dancers;scholars,All;scholars;dancers,single-choice,syllogistic,AA2,Aca,9.532817000031477,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,12,No;waiters;managers/Some;waiters;brokers,All;managers;brokers|No;brokers;managers|Some;brokers;managers|Some not;brokers;managers|All;brokers;managers|NVC|Some not;managers;brokers|Some;managers;brokers|No;managers;brokers,No;managers;brokers,single-choice,syllogistic,EI4,Eac,40.247879333456304,,,False,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,13,Some;managers;clerks/All;models;clerks,All;managers;models|No;models;managers|Some;models;managers|Some not;models;managers|All;models;managers|NVC|Some not;managers;models|Some;managers;models|No;managers;models,Some;models;managers,single-choice,syllogistic,IA3,Ica,40.91466433330382,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,14,Some;campers;engineers/Some not;engineers;fencers,All;campers;fencers|No;fencers;campers|Some;fencers;campers|Some not;fencers;campers|All;fencers;campers|NVC|Some not;campers;fencers|Some;campers;fencers|No;campers;fencers,Some;fencers;campers,single-choice,syllogistic,IO1,Ica,22.015124333341937,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,15,All;drivers;pilots/Some;butchers;pilots,All;drivers;butchers|No;butchers;drivers|Some;butchers;drivers|Some not;butchers;drivers|All;butchers;drivers|NVC|Some not;drivers;butchers|Some;drivers;butchers|No;drivers;butchers,Some;drivers;butchers,single-choice,syllogistic,AI3,Iac,43.26504233332466,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,16,Some;editors;soldiers/Some;florists;editors,All;soldiers;florists|No;florists;soldiers|Some;florists;soldiers|Some not;florists;soldiers|All;florists;soldiers|NVC|Some not;soldiers;florists|Some;soldiers;florists|No;soldiers;florists,No;florists;soldiers,single-choice,syllogistic,II2,Eca,17.048899000048614,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,17,All;cleaners;auditors/Some not;cleaners;painters,All;auditors;painters|No;painters;auditors|Some;painters;auditors|Some not;painters;auditors|All;painters;auditors|NVC|Some not;auditors;painters|Some;auditors;painters|No;auditors;painters,Some not;auditors;painters,single-choice,syllogistic,AO4,Oac,24.615065333445873,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,18,Some;boxers;dancers/Some not;typists;boxers,All;dancers;typists|No;typists;dancers|Some;typists;dancers|Some not;typists;dancers|All;typists;dancers|NVC|Some not;dancers;typists|Some;dancers;typists|No;dancers;typists,NVC,single-choice,syllogistic,IO2,NVC,21.715513333280878,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,19,Some not;dentists;actors/No;dentists;buyers,All;actors;buyers|No;buyers;actors|Some;buyers;actors|Some not;buyers;actors|All;buyers;actors|NVC|Some not;actors;buyers|Some;actors;buyers|No;actors;buyers,NVC,single-choice,syllogistic,OE4,NVC,30.048577333291387,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,20,Some not;writers;drivers/Some;writers;hikers,All;drivers;hikers|No;hikers;drivers|Some;hikers;drivers|Some not;hikers;drivers|All;hikers;drivers|NVC|Some not;drivers;hikers|Some;drivers;hikers|No;drivers;hikers,Some not;hikers;drivers,single-choice,syllogistic,OI4,Oca,25.831682333310425,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,21,All;bakers;sculptors/Some not;gamblers;bakers,All;sculptors;gamblers|No;gamblers;sculptors|Some;gamblers;sculptors|Some not;gamblers;sculptors|All;gamblers;sculptors|NVC|Some not;sculptors;gamblers|Some;sculptors;gamblers|No;sculptors;gamblers,Some not;gamblers;sculptors,single-choice,syllogistic,AO2,Oca,23.58165433319411,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,22,All;poets;waiters/No;waiters;cashiers,All;poets;cashiers|No;cashiers;poets|Some;cashiers;poets|Some not;cashiers;poets|All;cashiers;poets|NVC|Some not;poets;cashiers|Some;poets;cashiers|No;poets;cashiers,No;poets;cashiers,single-choice,syllogistic,AE1,Eac,22.698859333356236,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,23,All;auditors;clerks/Some;clerks;cashiers,All;auditors;cashiers|No;cashiers;auditors|Some;cashiers;auditors|Some not;cashiers;auditors|All;cashiers;auditors|NVC|Some not;auditors;cashiers|Some;auditors;cashiers|No;auditors;cashiers,Some;auditors;cashiers,single-choice,syllogistic,AI1,Iac,16.849192333300902,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,24,All;students;cyclists/All;cyclists;buyers,All;students;buyers|No;buyers;students|Some;buyers;students|Some not;buyers;students|All;buyers;students|NVC|Some not;students;buyers|Some;students;buyers|No;students;buyers,All;students;buyers,single-choice,syllogistic,AA1,Aac,5.214865333278973,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,25,No;mayors;cleaners/No;models;cleaners,All;mayors;models|No;models;mayors|Some;models;mayors|Some not;models;mayors|All;models;mayors|NVC|Some not;mayors;models|Some;mayors;models|No;mayors;models,NVC,single-choice,syllogistic,EE3,NVC,7.183218000054355,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
